date,NIFTY
2014-04-10,1.0137525289139957
2014-04-11,1.0107543938537833
2014-04-15,1.0043107158947846
2014-04-16,0.9956892112730754
2014-04-17,1.0112168051132826
2014-04-21,1.0169221836648872
2014-04-22,1.0165791442835292
2014-04-23,1.020375228274136
2014-04-25,1.0117165064286746
2014-04-28,1.0085095616218902
2014-04-29,1.0016481913376074
2014-04-30,1.0
2014-05-02,0.9997610510603332
2014-05-05,1.0004405643861662
2014-05-06,1.0028223975000559
2014-05-07,0.9934516907150508
2014-05-08,0.9945418724657248
2014-05-09,1.0242518225781154
2014-05-12,1.0474658177963658
2014-05-13,1.0615778782136245
2014-05-14,1.0615778782136245
2014-05-15,1.0637282728366682
2014-05-16,1.075652605137716
2014-05-19,1.084694748016057
2014-05-20,1.086479318156248
2014-05-21,1.0831043557905238
2014-05-22,1.0866137041482546
2014-05-23,1.100158324636161
2014-05-26,1.098956142405985
2014-05-27,1.0928260119946975
2014-05-28,1.0945657381929004
2014-05-29,1.0805283447619765
2014-05-30,1.0
2014-06-02,1.0183334326111178
2014-06-03,1.025712473436439
2014-06-04,1.0238313957956735
2014-06-05,1.0337692370968257
2014-06-06,1.0488868799207507
2014-06-09,1.0587348309285822
2014-06-10,1.0589837682848404
2014-06-11,1.0548966302148357
2014-06-12,1.0580847302798186
2014-06-13,1.043174557764745
2014-06-16,1.0419919364827488
2014-06-17,1.0555674643873028
2014-06-18,1.0454014192535959
2014-06-19,1.042980932316999
2014-06-20,1.0389352612944014
2014-06-23,1.0364317727270824
2014-06-24,1.0484443171167461
2014-06-25,1.0469297568477696
2014-06-26,1.0364110392033787
2014-06-27,1.0385686763867044
2014-06-30,1.0
2014-07-01,1.0030677997144606
2014-07-02,1.0149513296888737
2014-07-03,1.0135915055415865
2014-07-04,1.0184264287150826
2014-07-07,1.0230970593169317
2014-07-08,1.001556898251192
2014-07-09,0.9965380520777302
2014-07-10,0.9942716998828269
2014-07-11,0.9800626698216487
2014-07-14,0.9793466082501047
2014-07-15,0.988871856605495
2014-07-16,1.00171451904328
2014-07-17,1.0038232504460953
2014-07-18,1.0069041371127685
2014-07-21,1.0095712451433136
2014-07-22,1.0205613981740498
2014-07-23,1.0242269636763306
2014-07-24,1.02880566485406
2014-07-25,1.0235306608365582
2014-07-28,1.0180454316112129
2014-07-30,1.023655435944662
2014-07-31,1.0
2014-08-01,0.9846269786132137
2014-08-04,0.9951238906277291
2014-08-05,1.0032701747942323
2014-08-06,0.993621540252834
2014-08-07,0.9906686948428347
2014-08-08,0.9802170613933074
2014-08-11,0.9876510934963161
2014-08-12,1.000744693269974
2014-08-13,1.0023635916829603
2014-08-14,1.0091176864525147
2014-08-18,1.0198088662765885
2014-08-19,1.022820017324743
2014-08-20,1.0199448284479917
2014-08-21,1.021991153984938
2014-08-22,1.0248533790267418
2014-08-25,1.023959696512198
2014-08-26,1.0237589784042753
2014-08-27,1.0278126747351053
2014-08-28,1.0
2014-09-01,1.009221381603239
2014-09-02,1.0161797891029676
2014-09-03,1.0201462090595204
2014-09-04,1.0178015923259365
2014-09-05,1.0166575519524896
2014-09-08,1.0276012247376678
2014-09-09,1.0249674825998376
2014-09-10,1.0175690029083804
2014-09-11,1.0165129892503664
2014-09-12,1.0190021686860733
2014-09-15,1.011019115486201
2014-09-16,0.9973033377901204
2014-09-17,1.0026589101666494
2014-09-18,1.0201650543884169
2014-09-19,1.0210073853432078
2014-09-22,1.0241314129595334
2014-09-23,1.0079453011566424
2014-09-24,1.0060406952293506
2014-09-25,0.9946570116378802
2014-09-26,1.0018229019117815
2014-09-29,1.0005719894940048
2014-09-30,1.0
2014-10-01,0.9975831156498534
2014-10-07,0.9858879187047991
2014-10-08,0.9846700968801324
2014-10-09,0.9994664021564612
2014-10-10,0.9868358763627314
2014-10-13,0.9898867759814763
2014-10-14,0.9873443391975559
2014-10-16,0.9728053918885038
2014-10-17,0.9767602935523801
2014-10-20,0.9892778344166934
2014-10-21,0.9953483068506389
2014-10-22,1.0039046929513469
2014-10-27,1.0033774095124361
2014-10-28,1.0078847296239375
2014-10-29,1.0157757123476039
2014-10-30,1.0256629665072945
2014-10-31,1.0
2014-11-03,1.0002343365055792
2014-11-05,1.0019345376219222
2014-11-07,1.0017783523996258
2014-11-10,1.0026495162541176
2014-11-11,1.0048605169742595
2014-11-12,1.0073417615463536
2014-11-13,1.0042836525469048
2014-11-14,1.0081348914618318
2014-11-17,1.013043402242191
2014-11-18,1.0124606706013766
2014-11-19,1.0072216010146995
2014-11-20,1.00957681784168
2014-11-21,1.018642836079561
2014-11-24,1.0249874060263091
2014-11-25,1.0169305485034912
2014-11-26,1.0184506261666224
2014-11-27,1.020667611444493
2014-11-28,1.0
2014-12-01,0.9962332711116934
2014-12-02,0.9926003778782058
2014-12-03,0.9941082747503859
2014-12-04,0.9972229954443573
2014-12-05,0.994183891326813
2014-12-08,0.9825342764824034
2014-12-09,0.9711757570299538
2014-12-10,0.9729165302157019
2014-12-11,0.9656100358775073
2014-12-12,0.9575989997234595
2014-12-15,0.9570750280179317
2014-12-16,0.9393764850413356
2014-12-17,0.93497508860216
2014-12-18,0.9500538299056852
2014-12-19,0.9577271499214043
2014-12-22,0.969231217069834
2014-12-23,0.9625942421331471
2014-12-24,0.9517771487388292
2014-12-26,0.9548744150801969
2014-12-29,0.9601839495458914
2014-12-30,0.9604110266934477
2014-12-31,1.0
2015-01-02,1.013612710510011
2015-01-05,1.0115542266478101
2015-01-06,0.9812440274315173
2015-01-07,0.9781955046787211
2015-01-08,0.9941926443305626
2015-01-09,1.000217296853087
2015-01-12,1.0048655394662613
2015-01-13,1.002016274272725
2015-01-14,0.9993781749304518
2015-01-15,1.0255291378809257
2015-01-16,1.0279014818749315
2015-01-19,1.0323565979306693
2015-01-20,1.0498508221142882
2015-01-21,1.0539437374469216
2015-01-22,1.0577951856308185
2015-01-23,1.0667535225258318
2015-01-27,1.0757965144075599
2015-01-28,1.0762552784093826
2015-01-29,1.0808491673333152
2015-01-30,1.0
2015-02-02,0.9986945022091249
2015-02-03,0.9940570804963109
2015-02-04,0.9903279420206437
2015-02-05,0.9889656834562522
2015-02-06,0.9832157727546957
2015-02-09,0.9679243981972246
2015-02-10,0.9723744650130806
2015-02-11,0.9793958392135795
2015-02-12,0.988948610879843
2015-02-13,0.9996139823957347
2015-02-16,1.000050996007456
2015-02-18,1.006833908442655
2015-02-19,1.0098081951470868
2015-02-20,1.0028038935229968
2015-02-23,0.9938754903654127
2015-02-24,0.9946871029101644
2015-02-25,0.9952717832217367
2015-02-26,0.9858040418548619
2015-02-27,1.0
2015-03-02,1.0126800980912831
2015-03-03,1.0171461001427646
2015-03-04,1.008824682257778
2015-03-05,1.0105318945728494
2015-03-09,0.990067429476188
2015-03-10,0.9850134759580299
2015-03-11,0.983645453672185
2015-03-12,0.9922438988303909
2015-03-13,0.9777435250809609
2015-03-16,0.9760928444374273
2015-03-17,0.9862854385676291
2015-03-18,0.9820569357846588
2015-03-19,0.9762624394520406
2015-03-20,0.9690546513309789
2015-03-23,0.9667933844694694
2015-03-24,0.9658945088093351
2015-03-25,0.9645207450255997
2015-03-26,0.9431914116024634
2015-03-27,0.9431066140951568
2015-03-30,0.9601678063171939
2015-03-31,1.0
2015-04-01,1.0112177599811565
2015-04-06,1.0198916959869273
2015-04-07,1.0199387356833705
2015-04-08,1.0263102568160403
2015-04-09,1.033835803166588
2015-04-10,1.0340772122688728
2015-04-13,1.0403957131079966
2015-04-16,1.0254033912745848
2015-04-17,1.0135437522082205
2015-04-20,0.994947545562949
2015-04-21,0.9866623483688611
2015-04-22,0.9927806142165234
2015-04-23,0.9890825350002945
2015-04-24,0.9781238958897658
2015-04-27,0.9673536455879757
2015-04-28,0.975809634833942
2015-04-29,0.9704098457189967
2015-04-30,0.0
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,0.0
2015-05-12,0.0
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,0.0
2015-05-20,0.0
2015-05-21,0.0
2015-05-22,0.0
2015-05-25,0.0
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,1.0
2015-06-01,0.9999703568456813
2015-06-02,0.9766174567146261
2015-06-03,0.9646001103744325
2015-06-04,0.9640724390688438
2015-06-05,0.9621812405613765
2015-06-08,0.9538159076745433
2015-06-09,0.9512369532488087
2015-06-10,0.9633373235798094
2015-06-11,0.9444724085919758
2015-06-12,0.9465533348664404
2015-06-15,0.9502290860019701
2015-06-16,0.954189399839603
2015-06-17,0.9594362381540285
2015-06-18,0.9692837287568011
2015-06-19,0.9752538716159622
2015-06-22,0.9904488830436298
2015-06-23,0.9938222971638221
2015-06-24,0.9913678208275122
2015-06-25,0.9957728398767126
2015-06-26,0.9937689163273339
2015-06-29,0.9863345058590393
2015-06-30,1.0
2015-07-01,1.0101033404657347
2015-07-02,1.009129520299337
2015-07-03,1.0139093494204459
2015-07-06,1.0183605652894785
2015-07-07,1.0170042187593358
2015-07-08,0.9993487249432397
2015-07-09,0.9952261223262833
2015-07-10,0.9990499856231704
2015-07-13,1.0108920822877459
2015-07-14,1.0102287876411544
2015-07-15,1.0185576632236961
2015-07-16,1.0286251783100318
2015-07-17,1.0288402472814722
2015-07-20,1.028075544639123
2015-07-21,1.0192328607650716
2015-07-22,1.0316663679273468
2015-07-23,1.0264443812735258
2015-07-24,1.0182887978356336
2015-07-27,0.9991037820397921
2015-07-28,0.9962358845671268
2015-07-29,1.0007826736795722
2015-07-30,1.0063690989648681
2015-07-31,1.0
2015-08-03,1.0011954031512864
2015-08-04,0.9981308449720623
2015-08-05,1.0041135830987733
2015-08-06,1.0065395247548592
2015-08-07,1.0037209140502272
2015-08-10,0.9991503424609716
2015-08-11,0.9917378128963455
2015-08-12,0.9785066627846106
2015-08-13,0.9792566366333785
2015-08-14,0.9983241466400873
2015-08-17,0.9934898882283747
2015-08-18,0.9922300511877465
2015-08-19,0.9955818723549774
2015-08-20,0.9812372634343515
2015-08-21,0.9727055526905555
2015-08-24,0.9151690651409454
2015-08-25,0.9235719081060578
2015-08-26,0.9131591970278465
2015-08-27,0.931570408387255
2015-08-28,0.93778169798291
2015-08-31,0.0
2015-09-01,0.0
2015-09-02,0.0
2015-09-03,0.0
2015-09-04,0.0
2015-09-07,0.0
2015-09-08,0.0
2015-09-09,0.0
2015-09-10,0.0
2015-09-11,0.0
2015-09-14,0.0
2015-09-15,0.0
2015-09-16,0.0
2015-09-18,0.0
2015-09-21,0.0
2015-09-22,0.0
2015-09-23,0.0
2015-09-24,0.0
2015-09-28,0.0
2015-09-29,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,0.0
2015-10-21,0.0
2015-10-23,0.0
2015-10-26,0.0
2015-10-27,0.0
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-13,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-24,0.0
2015-11-26,0.0
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,0.0
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-04,0.0
2016-01-05,0.0
2016-01-06,0.0
2016-01-07,0.0
2016-01-08,0.0
2016-01-11,0.0
2016-01-12,0.0
2016-01-13,0.0
2016-01-14,0.0
2016-01-15,0.0
2016-01-18,0.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,0.0
2016-01-25,0.0
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,0.0
2016-02-01,0.0
2016-02-02,0.0
2016-02-03,0.0
2016-02-04,0.0
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,0.0
2016-02-10,0.0
2016-02-11,0.0
2016-02-12,0.0
2016-02-15,0.0
2016-02-16,0.0
2016-02-17,0.0
2016-02-18,0.0
2016-02-19,0.0
2016-02-22,0.0
2016-02-23,0.0
2016-02-24,0.0
2016-02-25,0.0
2016-02-26,0.0
2016-02-29,0.0
2016-03-01,0.0
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-08,0.0
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,0.0
2016-03-14,0.0
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,0.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,0.0
2016-04-18,0.0
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,0.0
2016-04-29,0.0
2016-05-02,0.0
2016-05-03,0.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-30,0.0
2016-05-31,1.0
2016-06-01,1.0024325801667495
2016-06-02,1.0072119333037537
2016-06-03,1.007438598338847
2016-06-06,1.0050182848912617
2016-06-07,1.013032940329592
2016-06-08,1.013841706067269
2016-06-09,1.0053307571228502
2016-06-10,1.0012193118849253
2016-06-13,0.9939338979414952
2016-06-14,0.9937194397879118
2016-06-15,1.0056983996718507
2016-06-16,0.9976286935914176
2016-06-17,1.0012377418824991
2016-06-20,1.009607713313011
2016-06-21,1.0073283773793327
2016-06-22,1.0053430836796693
2016-06-23,1.0135231303949261
2016-06-24,0.9912378525821599
2016-06-27,0.9919854043993248
2016-06-28,0.9960478425982473
2016-06-29,1.0053798239995075
2016-06-30,1.0
2016-07-01,1.0048987492835812
2016-07-04,1.0100087714171517
2016-07-05,1.0058158360607523
2016-07-07,1.00605114664716
2016-07-08,1.0042774209299872
2016-07-11,1.0217369479804532
2016-07-12,1.0281499568263401
2016-07-13,1.0279629573768514
2016-07-14,1.033452987843504
2016-07-15,1.0306054587342766
2016-07-18,1.026659852832494
2016-07-19,1.029054906903261
2016-07-20,1.0335555017194054
2016-07-21,1.0268287061476278
2016-07-22,1.0305813031658173
2016-07-25,1.0419776647009142
2016-07-26,1.0365479642393898
2016-07-27,1.0395824927981059
2016-07-28,1.0456758233160388
2016-07-29,1.0
2016-08-01,0.9997742437561498
2016-08-02,0.9981941761445853
2016-08-03,0.9891589522920645
2016-08-04,0.9898824575302425
2016-08-05,1.0051687666406204
2016-08-08,1.0084331318371245
2016-08-09,1.0046014933148115
2016-08-10,0.9926838924220062
2016-08-11,0.99463453037275
2016-08-16,1.0004688087848006
2016-08-17,0.9983272332797939
2016-08-18,1.0040226891242692
2016-08-19,1.003287653021358
2016-08-22,0.9989176813827633
2016-08-23,0.9993169658360828
2016-08-24,1.0013659552801415
2016-08-25,0.9946402958051169
2016-08-26,0.9923655501172081
2016-08-29,0.996405648586271
2016-08-30,1.0122532394947041
2016-08-31,1.0
2016-09-01,0.9986854607872853
2016-09-02,1.0026689803090316
2016-09-06,1.0178461452279624
2016-09-07,1.0149951056282882
2016-09-08,1.0189273862410078
2016-09-09,1.0091620949000166
2016-09-12,0.9919646053620349
2016-09-14,0.9932165686402981
2016-09-15,0.9950319376232414
2016-09-16,0.9992772090555267
2016-09-19,1.0025267117546834
2016-09-20,0.9988277293416331
2016-09-21,0.9989699978959811
2016-09-22,1.0092474560326254
2016-09-23,1.005161458692825
2016-09-26,0.992812548175411
2016-09-27,0.9909175977198793
2016-09-28,0.99532792290467
2016-09-29,0.9778117740344101
2016-09-30,1.0
2016-10-03,1.0147424226719126
2016-10-04,1.018348303401136
2016-10-05,1.0154218424558092
2016-10-06,1.011426976605777
2016-10-07,1.0100392183190898
2016-10-10,1.011339880228873
2016-10-13,0.9956102518786393
2016-10-14,0.9967774340545471
2016-10-17,0.9894613383946005
2016-10-18,1.0077515775444672
2016-10-19,1.0055682709713445
2016-10-20,1.010248340349052
2016-10-21,1.009510856313886
2016-10-24,1.0113573448669497
2016-10-25,1.009307631434443
2016-10-26,1.0004760814977125
2016-10-27,1.0004760814977125
2016-10-28,1.0
2016-11-01,0.9986397314193101
2016-11-02,0.9856448251910165
2016-11-03,0.9822818008002432
2016-11-04,0.9763544802037509
2016-11-07,0.9836825427978121
2016-11-08,0.9890657333511809
2016-11-09,0.9761518870108822
2016-11-10,0.9870050937717065
2016-11-11,0.9604422093873004
2016-11-15,0.938695322448773
2016-11-16,0.939059978890513
2016-11-17,0.9353959475934824
2016-11-18,0.9347186961861833
2016-11-21,0.9179324030627751
2016-11-22,0.9264065529853556
2016-11-23,0.9299953466876014
2016-11-24,0.9221463301690207
2016-11-25,0.9393725173289534
2016-11-28,0.940831199623032
2016-11-29,0.9425966545894593
2016-11-30,1.0
2016-12-01,0.996157868639431
2016-12-02,0.9832573171241413
2016-12-05,0.9883579548908749
2016-12-06,0.9901088093311143
2016-12-07,0.9851115331859079
2016-12-08,1.0027174429296613
2016-12-09,1.0045291507082497
2016-12-12,0.9934707039561675
2016-12-13,0.9996716888184691
2016-12-14,0.9948872509347072
2016-12-15,0.9913794270358379
2016-12-16,0.9896589695802176
2016-12-19,0.9853912210658702
2016-12-20,0.9827223420686667
2016-12-21,0.9801568246929904
2016-12-22,0.9701623317716882
2016-12-23,0.9709708796887349
2016-12-26,0.9615478144568058
2016-12-27,0.9766976834648003
2016-12-28,0.9769408593417532
2016-12-29,0.985300030112013
2016-12-30,0.0
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-16,0.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-27,0.0
2017-01-30,0.0
2017-01-31,1.0
2017-02-01,1.0181164764084747
2017-02-02,1.02020139456135
2017-02-03,1.020984008821492
2017-02-06,1.0280039252764788
2017-02-07,1.0241785715630078
2017-02-08,1.0242661750831636
2017-02-09,1.025358367408023
2017-02-10,1.0271278900749208
2017-02-13,1.0284711440506433
2017-02-14,1.0269818842079943
2017-02-15,1.0190859325514494
2017-02-16,1.0253115999037734
2017-02-17,1.0304159878249362
2017-02-20,1.0371322577035496
2017-02-21,1.0404786437332518
2017-02-22,1.0427038643988764
2017-02-23,1.0441755579106609
2017-02-27,1.0391763398405185
2017-02-28,1.0
2017-03-01,1.0074553131024744
2017-03-02,1.002269290453561
2017-03-03,1.0020215095389602
2017-03-06,1.0094430593299466
2017-03-07,1.0075792585488814
2017-03-08,1.0050340327581107
2017-03-09,1.0053381225179292
2017-03-10,1.0061883640850746
2017-03-14,1.023356952987613
2017-03-15,1.023109172073012
2017-03-16,1.0308685749353053
2017-03-17,1.0315836532782856
2017-03-20,1.0278447239601836
2017-03-21,1.0272422633076388
2017-03-22,1.0169884445891268
2017-03-23,1.0232780986086656
2017-03-24,1.025721924486759
2017-03-27,1.0186495555230508
2017-03-28,1.0249110551199807
2017-03-29,1.0297536158087082
2017-03-30,1.0331265376328949
2017-03-31,1.0
2017-04-03,1.0069872853931052
2017-04-05,1.0099632528273608
2017-04-06,1.0096144101716855
2017-04-07,1.0026760926216105
2017-04-10,1.0008393727006404
2017-04-11,1.0068946722986782
2017-04-12,1.003237519587137
2017-04-13,0.9974982754803104
2017-04-17,0.9962446986987326
2017-04-18,0.9925221845619292
2017-04-19,0.9923422809647089
2017-04-20,0.9959286432075213
2017-04-21,0.9940755297043192
2017-04-24,1.0048181163986918
2017-04-25,1.0144814944134077
2017-04-26,1.019414046532225
2017-04-27,1.0183567669300995
2017-04-28,1.0
2017-05-02,1.0010479307618374
2017-05-03,1.0008491346016892
2017-05-04,1.0060028253405695
2017-05-05,0.9979847485349278
2017-05-08,1.0010748007813717
2017-05-09,1.001375724007953
2017-05-10,1.0110973180676635
2017-05-11,1.0127203302241432
2017-05-12,1.010409508544194
2017-05-15,1.0151923720212983
2017-05-16,1.022377373260363
2017-05-17,1.023828354315215
2017-05-18,1.0134780437828075
2017-05-19,1.0133114706538977
2017-05-22,1.0144238474782121
2017-05-23,1.0088241773916709
2017-05-24,1.0060726244147509
2017-05-25,1.0221086730650204
2017-05-26,1.031282055749623
2017-05-29,1.0323354444841784
2017-05-30,1.0344473650429655
2017-05-31,1.0
2017-06-01,0.9994646859165909
2017-06-02,1.0033519553072625
2017-06-05,1.0055969452384046
2017-06-06,1.0016526325191633
2017-06-07,1.0044329365337143
2017-06-08,1.0027023515655449
2017-06-09,1.004885020137716
2017-06-12,0.9994959480966611
2017-06-13,0.9985085504092505
2017-06-14,0.9996778371443421
2017-06-15,0.9955099186371316
2017-06-16,0.9965492846238796
2017-06-19,1.0037728782317787
2017-06-20,1.0033519553072627
2017-06-21,1.0012835763934003
2017-06-22,1.0009094452384049
2017-06-23,0.9951877557814736
2017-06-27,0.9885826052358064
2017-06-28,0.9864882421722752
2017-06-29,0.9878237868650126
2017-06-30,1.0
2017-07-03,1.0098834779815213
2017-07-04,1.0097049029263538
2017-07-05,1.0122571620290146
2017-07-06,1.0161381180096996
2017-07-07,1.0152190872835072
2017-07-10,1.0262737140185625
2017-07-11,1.0278491952634634
2017-07-12,1.0310053888433364
2017-07-13,1.0389458758598735
2017-07-14,1.0383838926736226
2017-07-17,1.0414929038724634
2017-07-18,1.0321660754167283
2017-07-19,1.0397755677732852
2017-07-20,1.0370132445046374
2017-07-21,1.0414193609002893
2017-07-24,1.046791792973559
2017-07-25,1.0465974220777852
2017-07-26,1.0524897834759508
2017-07-27,1.0524792187254153
2017-07-28,1.051843795137384
2017-07-31,1.0
2017-08-01,1.003726348126505
2017-08-02,1.000436672335848
2017-08-03,0.9937036229461329
2017-08-04,0.9989382640675649
2017-08-07,0.9980451499425813
2017-08-08,0.9902204197132459
2017-08-09,0.9832243590675407
2017-08-10,0.9745115539856283
2017-08-11,0.9636502744949824
2017-08-14,0.9719215617868096
2017-08-16,0.982157583862699
2017-08-17,0.9828374010921652
2017-08-18,0.9762134713318698
2017-08-21,0.9679719351290583
2017-08-22,0.969083385421966
2017-08-23,0.9777118796001527
2017-08-24,0.9781633790259664
2017-08-28,0.9836957248557262
2017-08-29,0.9721100499566327
2017-08-30,0.9808775117623396
2017-08-31,1.0
2017-09-01,1.0056967702613153
2017-09-04,0.9994907408774971
2017-09-05,1.0034583735807552
2017-09-06,0.9998285730602711
2017-09-07,1.0012099335068279
2017-09-08,1.0017039306099982
2017-09-11,1.0088879108067896
2017-09-12,1.0176599287312929
2017-09-13,1.0162735465880524
2017-09-14,1.0170095697784445
2017-09-15,1.0168886551994745
2017-09-18,1.0237146179621166
2017-09-19,1.0231550434081367
2017-09-20,1.022509804616613
2017-09-21,1.0205688696160764
2017-09-22,1.0046884923389585
2017-09-25,0.9954324222400114
2017-09-26,0.9953215510544084
2017-09-27,0.9816341782584164
2017-09-28,0.9849816806535688
2017-09-29,1.0
2017-10-03,1.00724315974239
2017-10-04,1.0129028447674004
2017-10-05,1.010226241743674
2017-10-06,1.019522770729582
2017-10-09,1.020447295692155
2017-10-10,1.0233282180342531
2017-10-11,1.0200437450853128
2017-10-12,1.0314448229096234
2017-10-13,1.0387032467417159
2017-10-16,1.0451801092749204
2017-10-17,1.0455479439071647
2017-10-18,1.0431369160912045
2017-10-19,1.036568069958616
2017-10-23,1.0404807649523737
2017-10-24,1.0428151730239446
2017-10-25,1.0517694072924044
2017-10-26,1.056719062733015
2017-10-27,1.0545992498049095
2017-10-30,1.0587469918270282
2017-10-31,1.0
2017-11-01,1.0101787270132974
2017-11-02,1.0085628865802094
2017-11-03,1.0113397963801054
2017-11-06,1.0112720484360949
2017-11-07,1.0014368800342652
2017-11-08,0.9968893583476004
2017-11-09,0.9974505229772777
2017-11-10,0.9986889780709263
2017-11-13,0.9893230374096212
2017-11-14,0.9856123965320236
2017-11-15,0.9789798066717459
2017-11-16,0.9883361095502209
2017-11-17,0.9949977072470554
2017-11-20,0.9964635951178774
2017-11-21,0.9991873081360747
2017-11-22,1.0006772904639716
2017-11-23,1.0013013841462444
2017-11-24,1.0052635522580902
2017-11-27,1.0062165589014518
2017-11-28,1.0033816334284422
2017-11-29,1.0025156502947512
2017-11-30,1.0
2017-12-01,0.9897570537472974
2017-12-04,0.9903388917499611
2017-12-05,0.98940993719721
2017-12-06,0.9821591642541191
2017-12-07,0.9941476245148126
2017-12-08,1.0038234386654605
2017-12-11,1.0093580139089173
2017-12-12,1.0013299290764974
2017-12-13,0.9967144726210989
2017-12-14,1.0024983797248797
2017-12-15,1.0104336454963134
2017-12-18,1.015860695778175
2017-12-19,1.0231407850296228
2017-12-20,1.0212828759241208
2017-12-21,1.0209014774368996
2017-12-22,1.0260547496859962
2017-12-26,1.029819460241882
2017-12-27,1.0258347341340288
2017-12-28,1.0245782390677152
2017-12-29,1.0
2018-01-02,0.9915960004217579
2018-01-03,0.9916909608689697
2018-01-04,0.9975404873232903
2018-01-05,1.0026730809481244
2018-01-08,1.0088217699050868
2018-01-09,1.0100942769916492
2018-01-10,1.009638485391995
2018-01-11,1.0114427338890188
2018-01-12,1.0142962767807704
2018-01-15,1.0200223732006781
2018-01-16,1.016119535914199
2018-01-17,1.0244855142196316
2018-01-18,1.027187157489769
2018-01-19,1.0345656027850862
2018-01-22,1.0413552747607282
2018-01-23,1.0525131273081116
2018-01-24,1.0527315177897365
2018-01-25,1.0511789515717487
2018-01-29,1.0569477987398639
2018-01-30,1.0492797426275131
2018-01-31,1.0
2018-02-01,0.9990206657329975
2018-02-02,0.9757791215569104
2018-02-05,0.9672506157921746
2018-02-06,0.9519890651781092
2018-02-07,0.9500349129699579
2018-02-08,0.9591165358186703
2018-02-09,0.9480626069029826
2018-02-12,0.9557523158346369
2018-02-14,0.9522294045578583
2018-02-15,0.9562737300822282
2018-02-16,0.9478222675232336
2018-02-19,0.9411210140656984
2018-02-20,0.9394887607688912
2018-02-21,0.9428484644270709
2018-02-22,0.9415109235310761
2018-02-23,0.9513361461483046
2018-02-26,0.9596379500662616
2018-02-27,0.9570717028718077
2018-02-28,1.0
2018-03-01,0.9967120466523054
2018-03-05,0.9872293985915631
2018-03-06,0.9767842275031415
2018-03-07,0.9677256963866204
2018-03-08,0.9761552649600108
2018-03-09,0.974649403174297
2018-03-12,0.993190675420892
2018-03-13,0.9937100022913667
2018-03-14,0.9921899939672457
2018-03-15,0.9873533669412892
2018-03-16,0.9716283726697065
